time,power,temp,humidity,light,CO2,dust
"2015-08-07 15:20:18",0.616,33,33,9,1522,7.3
"2015-08-07 15:20:48",0.638,33,33,9,1522,6.63
"2015-08-07 15:21:18",0.616,33,33,9,1522,14.11
"2015-08-07 15:21:48",0.572,33,33,9,1526,14.46
"2015-08-07 15:22:18",0.572,33,33,9,1526,16.15
"2015-08-07 15:22:48",0.506,33,33,9,1526,9.52
"2015-08-07 15:23:18",0.638,33,33,9,1530,12.45
"2015-08-07 15:23:48",0.55,33,33,9,1530,17.28
"2015-08-07 15:24:18",0.594,33,33,9,1530,11.64
"2015-08-07 15:24:49",0.638,33,33,9,1530,10.97
"2015-08-07 15:25:19",0.572,33,33,9,1534,8.11
"2015-08-07 15:25:49",0.594,33,33,10,1534,13.01
"2015-08-07 15:26:19",0.638,32,34,9,1526,13.26
"2015-08-07 15:26:49",0.638,32,34,10,1534,14.57
"2015-08-07 15:27:19",0.638,32,34,10,1526,6.52
"2015-08-07 15:27:49",0.594,32,34,10,1530,22.43
"2015-08-07 15:28:19",0.528,32,34,9,1536,8.46
"2015-08-07 15:28:49",0.55,32,34,10,1526,10.51
"2015-08-07 15:29:20",0.484,32,34,10,1530,9.41
"2015-08-07 15:29:50",0.55,32,34,10,1534,14.64
"2015-08-07 15:30:20",0.528,32,34,10,1534,32.49
"2015-08-07 15:30:50",0.56,32,34,10,1530,14.32
"2015-08-07 15:31:20",0.484,33,33,10,1538,22.33
"2015-08-07 15:31:50",-1,33,33,10,1538,37.53
"2015-08-07 15:32:20",0.594,32,34,11,1538,28.36
"2015-08-07 15:32:50",0.616,32,34,10,1534,12.2
"2015-08-07 15:33:20",0.616,32,34,10,1538,17.53
"2015-08-07 15:33:51",0.572,33,33,10,1546,11.28
"2015-08-07 15:34:21",0.484,33,33,9,1546,1.41
"2015-08-07 15:34:51",0.528,32,34,9,1542,11.18
"2015-08-07 15:35:21",0.11,33,33,9,1550,15.38
"2015-08-07 15:35:51",0.066,32,34,10,1546,11.5
"2015-08-07 15:36:21",0.088,33,33,9,1550,7.4
"2015-08-07 15:36:51",0.11,33,33,10,1554,13.65
"2015-08-07 15:37:21",0.11,33,33,9,1554,5.04
"2015-08-07 15:37:52",0.132,33,33,9,1558,6.52
"2015-08-07 15:38:22",0.11,33,33,9,1565,12.17
"2015-08-07 15:38:52",0.11,33,33,9,1565,6.91
"2015-08-07 15:39:22",0.11,33,33,10,1565,8.57
"2015-08-07 15:39:52",0.11,33,33,10,1569,15.45
"2015-08-07 15:40:22",0.11,33,33,9,1577,6.42
"2015-08-07 15:40:52",0.11,33,33,9,1581,7.4
"2015-08-07 15:41:22",0.11,33,33,10,1581,7.69
"2015-08-07 15:41:53",0.022,33,33,9,1585,9.27
"2015-08-07 15:42:23",0.11,33,33,9,1585,8.04
"2015-08-07 15:42:53",0.044,33,33,10,1582,6.59
"2015-08-07 15:43:23",0.088,33,33,10,1592,10.01
"2015-08-07 15:43:53",0.044,33,34,11,1600,7.19
"2015-08-07 15:44:23",0.088,33,34,11,1604,6.7
"2015-08-07 15:44:54",0.11,33,34,11,1604,3.81
"2015-08-07 15:45:24",0.11,33,34,11,1608,12.45
"2015-08-07 15:45:54",0.11,33,34,11,1608,10.19
"2015-08-07 15:46:24",0.088,34,34,11,1611,6.27
"2015-08-07 15:46:54",0.11,34,34,11,1611,8.07
"2015-08-07 15:47:24",0.088,34,34,11,1623,5.85
"2015-08-07 15:47:54",0.088,34,34,11,1623,8.64
"2015-08-07 15:48:24",0.11,34,34,11,1627,4.79
"2015-08-07 15:48:54",0.11,34,34,11,1627,7.47
"2015-08-07 15:49:25",0.11,34,34,11,1631,2.32
"2015-08-07 15:49:55",0.11,34,34,11,1635,6.95
"2015-08-07 15:50:25",0.11,34,34,11,1635,0
"2015-08-07 15:50:55",0.11,34,34,11,1635,11.14
"2015-08-07 15:51:25",0.11,34,34,11,1638,8.64
"2015-08-07 15:51:55",0.11,34,34,11,1642,14.53
"2015-08-07 15:52:25",0.11,34,34,11,1642,15.34
"2015-08-07 15:52:55",0.11,34,34,11,1654,10.01
"2015-08-07 15:53:25",0.088,34,34,11,1650,6.38
"2015-08-07 15:53:56",0.088,34,34,11,1658,12.27
"2015-08-07 15:54:26",0.088,34,34,11,1658,8.78
"2015-08-07 15:54:56",0.088,34,34,11,1658,15.77
"2015-08-07 15:55:26",0.11,34,34,11,1661,6.17
"2015-08-07 15:55:56",0.11,34,34,11,1658,8.6
"2015-08-07 15:56:26",0.11,34,34,11,1665,11.18
"2015-08-07 15:56:56",0.11,34,34,10,1673,8.99
"2015-08-07 15:57:26",0.11,34,34,10,1673,13.37
"2015-08-07 15:57:56",0.11,34,34,10,1677,10.4
"2015-08-07 15:58:27",0.11,34,34,10,1681,14.95
"2015-08-07 15:58:57",0.11,34,34,10,1681,10.54
"2015-08-07 15:59:27",0.11,34,34,9,1685,7.12
"2015-08-07 15:59:57",0.11,34,34,9,1689,11.88
"2015-08-07 16:00:27",0.11,34,34,9,1689,8.46
"2015-08-07 16:00:57",0.066,34,34,9,1689,10.12
"2015-08-07 16:01:27",0.132,34,34,10,1698,8.07
"2015-08-07 16:01:57",0.088,34,34,10,1698,9.7
"2015-08-07 16:02:27",0.11,34,34,10,1698,11.32
"2015-08-07 16:02:58",0.11,34,34,10,1703,7.93
"2015-08-07 16:03:28",0.11,34,34,10,1708,7.37
"2015-08-07 16:03:58",0.11,34,34,10,1712,6.27
"2015-08-07 16:04:28",0.11,34,34,10,1712,5.75
"2015-08-07 16:04:58",0.088,34,34,10,1717,5.25
"2015-08-07 16:05:28",0.088,34,34,10,1722,4.02
"2015-08-07 16:05:58",0.132,34,34,10,1726,5.96
"2015-08-07 16:06:28",0.088,35,33,10,1722,11.5
"2015-08-07 16:06:58",0.132,34,34,10,1726,18.73
"2015-08-07 16:07:29",0.088,34,34,10,1735,6.24
"2015-08-07 16:07:59",0.11,34,34,11,1735,3.88
"2015-08-07 16:08:29",0.088,34,34,12,1740,4.3
"2015-08-07 16:08:59",0.11,35,33,11,1740,5.39
"2015-08-07 16:09:29",0.11,35,33,11,1745,19.15
"2015-08-07 16:09:59",0.088,35,33,11,1745,17.04
"2015-08-07 16:10:29",0.132,35,33,11,1754,7.4
"2015-08-07 16:10:59",0.088,35,33,11,1749,10.65
"2015-08-07 16:11:30",0.11,35,33,11,1754,8.85
"2015-08-07 16:12:00",0.11,35,33,11,1754,5.11
"2015-08-07 16:12:30",0.088,35,33,11,1754,10.05
"2015-08-07 16:13:00",0.11,35,33,11,1759,2.32
"2015-08-07 16:13:30",0.088,35,33,11,1763,3.73
"2015-08-07 16:14:00",0.11,35,33,11,1763,2.92
"2015-08-07 16:14:30",0.088,35,33,11,1772,12.03
"2015-08-07 16:15:00",0.11,35,33,11,1777,14
"2015-08-07 16:15:30",0.088,35,33,11,1777,16.82
"2015-08-07 16:16:01",0.088,35,33,11,1782,16.44
"2015-08-07 16:16:31",0.11,35,33,11,1787,10.47
"2015-08-07 16:17:01",0.132,35,33,11,1777,6.17
"2015-08-07 16:17:31",0.088,35,33,11,1782,9.38
"2015-08-07 16:18:01",0.11,35,33,11,1791,5.96
"2015-08-07 16:18:31",0.11,35,33,11,1791,12.7
"2015-08-07 16:19:01",0.088,35,33,10,1791,5.08
"2015-08-07 16:19:31",0.088,35,33,10,1791,10.58
"2015-08-07 16:20:01",0.088,35,33,10,1700,6.7
"2015-08-07 16:20:31",0.088,35,33,10,1805,11.25
"2015-08-07 16:21:02",0.11,35,33,11,1800,4.79
"2015-08-07 16:21:32",0.088,35,33,11,1800,3.63
"2015-08-07 16:22:02",0.11,35,33,11,1800,5.15
"2015-08-07 16:22:32",0.132,35,33,11,1805,7.19
"2015-08-07 16:23:02",0.088,35,33,11,1809,8.18
"2015-08-07 16:23:32",0.088,35,33,11,1814,12.55
"2015-08-07 16:24:02",0.066,35,33,11,1809,12.03
"2015-08-07 16:24:32",0.088,35,33,11,1819,6.45
"2015-08-07 16:25:03",0.132,35,34,12,1814,10.86
"2015-08-07 16:25:33",0.11,35,34,11,1819,10.83
"2015-08-07 16:26:03",0.11,35,34,11,1819,7.4
"2015-08-07 16:26:33",0.11,35,34,11,1814,7.02
"2015-08-07 16:27:03",0.088,35,34,10,1819,21.69
"2015-08-07 16:27:33",0.11,35,34,11,1824,9.98
"2015-08-07 16:28:03",0.088,35,34,11,1819,2.61
"2015-08-07 16:28:33",0.11,35,34,10,1828,12.7
"2015-08-07 16:29:03",0.11,35,34,11,1828,5.46
"2015-08-07 16:29:34",0.11,35,34,10,1833,13.86
"2015-08-07 16:30:04",0.11,35,34,10,1828,8.14
"2015-08-07 16:30:34",0.11,35,34,11,1833,8.11
"2015-08-07 16:31:04",0.044,35,34,10,1838,9.2
"2015-08-07 16:31:34",0.088,35,34,11,1833,9.94
"2015-08-07 16:32:04",0.132,35,34,10,1843,8.71
"2015-08-07 16:32:34",0.044,35,34,10,1848,5.29
"2015-08-07 16:33:04",0.044,35,34,10,1848,6.45
"2015-08-07 16:33:34",0.088,35,34,10,1848,7.4
"2015-08-07 16:34:05",0.088,35,34,10,1848,14.64
"2015-08-07 16:34:35",0.11,35,34,10,1848,7.97
"2015-08-07 16:35:05",0,35,34,9,1858,1.72
"2015-08-07 16:35:35",0.352,35,34,10,1859,8.57
"2015-08-07 16:36:05",0.484,35,34,10,1864,11.11
"2015-08-07 16:36:35",0.484,35,34,10,1869,3.03
"2015-08-07 16:37:05",0.462,35,34,0,1869,7.05
"2015-08-07 16:37:36",0.55,35,34,1,1859,10.44
"2015-08-07 16:38:06",0.528,35,34,1,1838,8.64
"2015-08-07 16:38:36",0.528,35,34,1,1819,11.78
"2015-08-07 16:39:06",0.572,35,34,1,1805,8.71
"2015-08-07 16:39:36",0.55,35,34,1,1806,11.32
"2015-08-07 16:40:06",0.55,35,34,1,1806,5.43
"2015-08-07 16:40:36",0.55,35,34,1,1786,7.76
"2015-08-07 16:41:06",0.462,35,34,1,1786,15.38
"2015-08-07 16:41:36",0.572,35,34,1,1782,19.01
"2015-08-07 16:42:07",0.484,34,35,1,1782,9.1
"2015-08-07 16:42:37",0.484,34,35,1,1782,10.23
"2015-08-07 16:43:07",0.572,34,35,1,1772,17.49
"2015-08-07 16:43:37",0.55,34,35,1,1772,16.22
"2015-08-07 16:44:07",0.594,34,35,1,1768,8.74
"2015-08-07 16:44:37",0.594,34,35,1,1763,12.98
"2015-08-07 16:45:07",0.484,34,35,1,1763,19.96
"2015-08-07 16:45:37",0.572,34,35,1,1759,14.5
"2015-08-07 16:46:07",0.594,34,35,1,1754,21.55
"2015-08-07 16:46:38",0.484,34,35,1,1754,4.55
"2015-08-07 16:47:08",0.484,34,35,1,1749,8.04
"2015-08-07 16:47:38",0.55,34,35,1,1749,14.42
"2015-08-07 16:48:08",0.484,34,35,1,1745,21.52
"2015-08-07 16:48:38",0.484,34,35,1,1745,12.34
"2015-08-07 16:49:08",0.484,34,35,1,1745,10.68
"2015-08-07 16:49:38",0,34,35,1,1740,9.17
"2015-08-07 16:50:08",0,34,35,1,1740,12.03
"2015-08-07 16:50:38",0,34,36,1,1745,10.47
"2015-08-07 16:51:09",0,34,36,1,1749,11.99
"2015-08-07 16:51:39",0,34,37,1,1759,15.2
"2015-08-07 16:52:09",0,34,37,1,1763,11.74
"2015-08-07 16:52:39",0,34,37,1,1763,12.27
"2015-08-07 16:53:09",0,34,37,1,1763,7.54
"2015-08-07 16:53:39",0,34,37,1,1763,13.51
"2015-08-07 16:54:09",0,34,37,1,1768,7.47
"2015-08-07 16:54:39",0,34,37,1,1763,11.39
"2015-08-07 16:55:09",0,33,37,1,1763,11.14
"2015-08-07 16:55:40",0,33,37,1,1768,9.84
"2015-08-07 16:56:10",0,33,37,1,1763,4.55
"2015-08-07 16:56:40",0,33,38,1,1772,14.6
"2015-08-07 16:57:10",0,33,38,1,1768,12.13
"2015-08-07 16:57:40",0,33,38,1,1768,15.73
"2015-08-07 16:58:10",0,33,38,1,1768,9.77
"2015-08-07 16:58:40",0,33,38,1,1763,21.73
"2015-08-07 16:59:10",0,33,38,1,1772,18.73
"2015-08-07 16:59:40",0,33,38,1,1763,16.47
"2015-08-07 17:00:11",0,33,38,1,1778,12.24
"2015-08-07 17:00:41",0,33,38,1,1768,9.84
"2015-08-07 17:01:11",0,33,38,1,1768,21.13
"2015-08-07 17:01:41",0,33,38,1,1772,11.28
"2015-08-07 17:02:11",0,34,38,1,1772,10.09
"2015-08-07 17:02:41",0,33,38,1,1772,11.07
"2015-08-07 17:03:11",0,33,38,1,1777,9.31
"2015-08-07 17:03:41",0,33,38,1,1772,6.8
"2015-08-07 17:04:12",0,33,38,1,1777,5.85
"2015-08-07 17:04:42",0,33,38,1,1772,10.3
"2015-08-07 17:05:12",0,33,38,1,1777,8.22
"2015-08-07 17:05:42",0,33,38,1,1777,16.33
"2015-08-07 17:06:12",0,33,38,1,1777,10.61
"2015-08-07 17:06:42",0,33,39,1,1772,11.67
"2015-08-07 17:07:12",0,33,38,1,1777,14.95
"2015-08-07 17:07:42",0,33,38,1,1777,10.37
"2015-08-07 17:08:12",0,33,38,2,1778,10.79
"2015-08-07 17:08:43",0,33,38,2,1772,5.36
"2015-08-07 17:09:13",0,33,38,2,1763,12.1
"2015-08-07 17:09:43",0,33,38,2,1768,7.83
"2015-08-07 17:10:13",0,33,38,2,1763,10.01
"2015-08-07 17:10:43",0,33,38,2,1769,5.75
"2015-08-07 17:11:13",0,34,38,2,1759,7.65
"2015-08-07 17:11:43",0,33,38,2,1754,17.35
"2015-08-07 17:12:13",0,34,38,2,1754,21.55
"2015-08-07 17:12:43",0,33,38,2,1759,13.26
"2015-08-07 17:13:14",0,33,38,2,1754,13.58
"2015-08-07 17:13:44",0,34,38,2,1749,7.23
"2015-08-07 17:14:14",0,33,38,2,1754,6.27
"2015-08-07 17:14:44",0,34,38,2,1754,12.91
"2015-08-07 17:15:14",0,34,38,2,1749,13.72
"2015-08-07 17:15:44",0,34,38,2,1744,18.87
"2015-08-07 17:16:14",0,34,38,2,1740,10.76
"2015-08-07 17:16:44",0,34,38,2,1740,8.04
"2015-08-07 17:17:14",0,34,38,2,1735,12.98
"2015-08-07 17:17:45",0,33,37,3,1731,9.31
"2015-08-07 17:18:15",0,34,37,3,1726,10.19
"2015-08-07 17:18:45",0,34,37,3,1717,19.15
"2015-08-07 17:19:15",0,34,37,3,1717,17.99
"2015-08-07 17:19:45",0,34,37,3,1712,6.87
"2015-08-07 17:20:15",0,34,37,3,1703,5.18
"2015-08-07 17:20:45",0,34,37,3,1698,14.04
"2015-08-07 17:21:15",0,34,37,3,1689,19.96
"2015-08-07 17:21:45",0,34,36,3,1689,10.54
"2015-08-07 17:22:16",0,34,36,3,1677,18.62
"2015-08-07 17:22:46",0,34,36,3,1673,11.36
"2015-08-07 17:23:16",0,34,36,3,1669,3.21
"2015-08-07 17:23:46",0,33,36,3,1665,6.73
"2015-08-07 17:24:16",0,33,36,3,1661,9.84
"2015-08-07 17:24:46",0,33,36,3,1661,14.92
"2015-08-07 17:25:16",0,34,36,3,1658,6.73
"2015-08-07 17:25:46",0,33,36,3,1654,14.67
"2015-08-07 17:26:16",0,33,36,3,1646,10.97
"2015-08-07 17:26:47",0,33,36,3,1646,4.58
"2015-08-07 17:27:17",0,33,36,3,1646,11.53
"2015-08-07 17:27:47",0,34,36,3,1642,11.99
"2015-08-07 17:28:17",0,34,36,3,1642,10.93
"2015-08-07 17:28:47",0,34,36,4,1638,17.28
"2015-08-07 17:29:17",0,34,36,4,1638,9.77
"2015-08-07 17:29:47",0.11,34,36,4,1635,8.18
"2015-08-07 17:30:17",0.132,34,36,4,1635,9.03
"2015-08-07 17:30:48",0.066,34,36,4,1631,7.02
"2015-08-07 17:31:18",0.088,34,36,4,1635,5.18
"2015-08-07 17:31:48",0.11,34,36,4,1635,11.57
"2015-08-07 17:32:18",0.11,34,36,4,1635,11.81
"2015-08-07 17:32:48",0.132,33,36,4,1635,11.5
"2015-08-07 17:33:18",0.11,33,36,4,1631,6.35
"2015-08-07 17:33:48",0.132,33,36,4,1638,8.39
"2015-08-07 17:34:18",0.11,33,36,5,1631,2.54
"2015-08-07 17:34:48",0.132,33,36,5,1631,22.05
"2015-08-07 17:35:19",0.066,33,36,5,1637,11.28
"2015-08-07 17:35:49",0.066,33,36,5,1623,3.42
"2015-08-07 17:36:19",0.066,33,36,5,1623,8.18
"2015-08-07 17:36:49",0.066,33,36,5,1615,12.27
"2015-08-07 17:37:19",0.066,33,36,5,1615,6.52
"2015-08-07 17:37:49",0.044,33,35,5,1611,7.3
"2015-08-07 17:38:19",0.044,33,35,5,1600,10.33
"2015-08-07 17:38:49",0.066,33,35,5,1600,4.65
"2015-08-07 17:39:19",0.066,33,35,5,1600,9.45
"2015-08-07 17:39:50",-1,33,35,5,1596,14.11
"2015-08-07 17:40:20",0.044,33,35,4,1596,3.88
"2015-08-07 17:40:50",0.066,33,35,4,1500,7.33
"2015-08-07 17:41:20",0.044,33,36,4,1600,8.53
"2015-08-07 17:41:50",0.066,33,36,4,1596,23.49
"2015-08-07 17:42:20",0.044,33,36,4,1600,13.75
"2015-08-07 17:42:50",0.066,33,36,4,1596,8.78
"2015-08-07 17:43:20",0.066,33,36,4,1600,6.91
"2015-08-07 17:43:50",0.066,33,36,4,1600,11.46
"2015-08-07 17:44:21",0.044,33,36,4,1600,9.52
"2015-08-07 17:44:51",0.044,33,36,4,1604,8.71
"2015-08-07 17:45:21",0.044,33,36,4,1600,11.57
"2015-08-07 17:45:51",0.066,33,36,4,1600,7.02
"2015-08-07 17:46:21",0.044,33,36,4,1604,10.9
"2015-08-07 17:46:51",0.044,33,36,4,1604,16.29
"2015-08-07 17:47:21",0.066,33,36,4,1600,10.3
"2015-08-07 17:47:51",0.066,33,36,4,1596,12.27
"2015-08-07 17:48:22",0.066,33,36,4,1504,11.64
"2015-08-07 17:48:52",0.066,33,36,4,1604,9.45
"2015-08-07 17:49:22",0.066,33,36,4,1600,8.92
"2015-08-07 17:49:52",0.066,33,36,4,1604,9.24
"2015-08-07 17:50:22",0.066,33,36,4,1604,6.7
"2015-08-07 17:50:52",0.066,33,36,4,1500,10.44
"2015-08-07 17:51:22",0.066,33,36,4,1600,4.48
"2015-08-07 17:51:52",0.066,33,36,3,1596,6.87
"2015-08-07 17:52:22",-1,33,36,3,1592,1.97
"2015-08-07 17:52:53",0.066,33,36,3,1592,8.43
"2015-08-07 17:53:23",0.066,33,36,3,1592,7.65
"2015-08-07 17:53:53",0.066,33,36,3,1596,6.59
"2015-08-07 17:54:23",0.066,33,36,3,1588,3.21
"2015-08-07 17:54:53",0.066,33,36,3,1592,5.64
"2015-08-07 17:55:23",0.066,33,36,3,1588,4.62
"2015-08-07 17:55:53",0.066,33,36,3,1581,8.92
"2015-08-07 17:56:23",0.066,33,36,3,1573,7.16
"2015-08-07 17:56:53",0.066,33,35,2,1573,4.12
"2015-08-07 17:57:24",0.022,33,35,2,1569,11.88
"2015-08-07 17:57:54",0,33,36,2,1565,6.66
"2015-08-07 17:58:24",0,33,36,2,1565,15.91
"2015-08-07 17:58:54",0,33,36,1,1562,3.98
"2015-08-07 17:59:24",0,33,36,1,1558,6.27
"2015-08-07 17:59:54",0,33,36,1,1562,4.26
"2015-08-07 18:00:24",0,33,36,1,1569,4.72
"2015-08-07 18:00:54",0,33,36,1,1569,10.61
"2015-08-07 18:01:24",0,33,36,1,1569,5.71
"2015-08-07 18:01:55",0,33,36,1,1569,1.62
"2015-08-07 18:02:25",0,33,36,1,1569,6.8
"2015-08-07 18:02:55",0,33,36,1,1565,3.13
"2015-08-07 18:03:25",0,33,36,1,1565,4.33
"2015-08-07 18:03:55",0,33,36,1,1569,11.67
"2015-08-07 18:04:25",0,33,36,1,1565,12.91
"2015-08-07 18:04:55",0,33,36,1,1569,3.42
"2015-08-07 18:05:25",0,33,36,1,1562,7.09
"2015-08-07 18:05:55",0,33,36,1,1565,7.97
"2015-08-07 18:06:26",0,33,36,1,1565,9.2
"2015-08-07 18:06:56",0,33,36,1,1569,9.63
"2015-08-07 18:07:26",0,33,36,1,1569,5.78
"2015-08-07 18:07:56",0,32,37,1,1569,10.26
"2015-08-07 18:08:26",0,32,37,1,1569,10.37
"2015-08-07 18:08:56",0,32,37,1,1569,6.49
"2015-08-07 18:09:26",0,32,38,1,1577,9.77
"2015-08-07 18:09:56",0,33,37,1,1573,9.06
"2015-08-07 18:10:27",0,32,38,1,1573,16.19
"2015-08-07 18:10:57",0,32,38,1,1587,7.79
"2015-08-07 18:11:27",0,32,38,1,1581,16.22
"2015-08-07 18:11:57",0,32,38,1,1585,14.81
"2015-08-07 18:12:27",0,32,38,1,1585,11.71
"2015-08-07 18:12:57",0,32,38,1,1581,5.96
"2015-08-07 18:13:27",0,32,38,1,1588,11.04
"2015-08-07 18:13:57",0,32,38,1,1592,15.52
"2015-08-07 18:14:27",0,32,38,1,1592,15.45
"2015-08-07 18:14:58",0,32,38,1,1592,12.2
"2015-08-07 18:15:28",0,32,38,1,1588,6.87
"2015-08-07 18:15:58",0,32,38,1,1585,3.77
"2015-08-07 18:16:28",0,32,38,1,1585,10.09
"2015-08-07 18:16:58",0,32,38,1,1577,11.11
"2015-08-07 18:17:28",0,33,37,1,1587,5.46
"2015-08-07 18:17:58",0,33,37,1,1577,3.31
"2015-08-07 18:18:28",0,33,37,1,1573,9.49
"2015-08-07 18:18:58",0,33,37,1,1569,6.63
"2015-08-07 18:19:29",0,32,38,0,1573,6.49
"2015-08-07 18:19:59",0,33,37,0,1573,6.1
"2015-08-07 18:20:29",0,33,37,0,1577,7.65
"2015-08-07 18:20:59",0,33,37,0,1573,5.15
"2015-08-07 18:21:29",0,33,37,0,1581,11.18
"2015-08-07 18:21:59",0,32,38,0,1581,20.1
"2015-08-07 18:22:29",0,32,38,0,1581,9.2
"2015-08-07 18:22:59",0,32,38,0,1581,12.48
"2015-08-07 18:23:29",0,32,38,0,1577,12.7
"2015-08-07 18:24:00",0,32,38,0,1577,12.24
"2015-08-07 18:24:30",0,32,38,0,1571,10.47
"2015-08-07 18:25:00",0,33,37,0,1581,9.94
"2015-08-07 18:25:30",0,32,38,0,1577,6.95
"2015-08-07 18:26:00",0,33,37,0,1581,9.17
"2015-08-07 18:26:30",0,33,37,0,1581,9.59
"2015-08-07 18:27:00",0,33,37,0,1581,7.26
"2015-08-07 18:27:30",0,33,37,0,1577,11.53
"2015-08-07 18:28:00",0,33,37,0,1573,7.12
"2015-08-07 18:28:31",0,33,37,0,1573,6.52
"2015-08-07 18:29:01",0,33,37,0,1577,7.44
"2015-08-07 18:29:31",0,33,37,0,1577,14.14
"2015-08-07 18:30:01",0,33,37,1,1569,11.78
"2015-08-07 18:30:31",0,33,37,1,1565,15.02
"2015-08-07 18:31:01",0,33,37,1,1565,5.18
"2015-08-07 18:31:31",0,33,36,1,1562,1.02
"2015-08-07 18:32:01",0,33,36,1,1562,15.69
"2015-08-07 18:32:31",0.396,33,36,1,1554,20.99
"2015-08-07 18:33:02",0.44,33,36,1,1558,18.34
"2015-08-07 18:33:32",0.55,33,36,1,1558,13.19
"2015-08-07 18:34:02",0.506,33,36,1,1554,12.84
"2015-08-07 18:34:32",0.528,33,36,1,1550,4.72
"2015-08-07 18:35:02",0.462,33,36,1,1550,12.8
"2015-08-07 18:35:32",0.484,33,36,1,1546,7.19
"2015-08-07 18:36:02",0.528,33,36,1,1546,11.53
"2015-08-07 18:36:32",0.55,33,36,1,1546,16.44
"2015-08-07 18:37:02",0.528,33,36,1,1542,12.41
"2015-08-07 18:37:33",0.528,33,36,1,1542,3.66
"2015-08-07 18:38:03",0.572,33,36,1,1542,2.29
"2015-08-07 18:38:33",0.55,32,37,1,1546,8.04
"2015-08-07 18:39:03",0.572,32,37,1,1546,7.05
"2015-08-07 18:39:33",0.528,32,37,1,1542,18.87
"2015-08-07 18:40:03",0.484,32,37,1,1536,15.77
"2015-08-07 18:40:33",0.572,32,37,1,1546,7.3
"2015-08-07 18:41:03",0.572,32,37,1,1542,15.94
"2015-08-07 18:41:33",0.55,32,37,1,1542,12.59
"2015-08-07 18:42:04",0.528,32,37,1,1538,3.35
"2015-08-07 18:42:34",0.594,32,37,1,1542,7.09
"2015-08-07 18:43:04",0.572,32,37,1,1548,8.71
"2015-08-07 18:43:34",0.484,32,37,1,1542,17.35
"2015-08-07 18:44:04",0.528,32,37,1,1542,10.05
"2015-08-07 18:44:34",0.55,32,37,1,1542,6.52
"2015-08-07 18:45:04",0.506,32,37,1,1542,3.59
"2015-08-07 18:45:34",0.484,32,37,1,1538,6.66
"2015-08-07 18:46:04",0.506,32,37,1,1538,4.41
"2015-08-07 18:46:35",0.484,32,37,1,1542,5.68
"2015-08-07 18:47:05",0.594,32,37,1,1534,12.17
"2015-08-07 18:47:35",0.506,32,37,1,1548,12.31
"2015-08-07 18:48:05",0.594,32,37,1,1548,11.11
"2015-08-07 18:48:35",0.506,32,37,1,1542,14.81
"2015-08-07 18:49:05",0.506,32,37,1,1542,9.27
"2015-08-07 18:49:35",0.506,32,37,1,1538,12.84
"2015-08-07 18:50:05",0.484,32,37,1,1538,14.57
"2015-08-07 18:50:35",0.506,32,37,1,1538,18.02
"2015-08-07 18:51:06",0.506,32,37,1,1538,15.45
"2015-08-07 18:51:36",0.572,32,37,1,1534,15.09
"2015-08-07 18:52:06",0.528,32,37,1,1530,9.2
"2015-08-07 18:52:36",0.484,32,37,1,1534,14.32
"2015-08-07 18:53:06",0.55,32,37,1,1534,9.45
"2015-08-07 18:53:36",0.572,32,37,1,1530,8.67
"2015-08-07 18:54:06",0.572,32,37,1,1530,6.84
"2015-08-07 18:54:36",0.594,32,37,1,1526,13.23
"2015-08-07 18:55:07",0.594,32,37,1,1530,11
"2015-08-07 18:55:37",0.594,32,37,1,1536,8.18
"2015-08-07 18:56:07",0.55,32,37,1,1526,12.87
"2015-08-07 18:56:37",0.506,32,37,1,1526,6.95
"2015-08-07 18:57:07",0.572,32,37,1,1530,5.5
"2015-08-07 18:57:37",0.484,32,37,1,1530,20.74
"2015-08-07 18:58:07",0.594,32,37,1,1536,6.24
"2015-08-07 18:58:37",0.528,32,37,1,1526,6.45
"2015-08-07 18:59:07",0.594,32,37,1,1530,5.85
"2015-08-07 18:59:38",0.484,32,37,1,1526,9.17
"2015-08-07 19:00:08",0.484,32,37,1,1526,11
"2015-08-07 19:00:38",0.594,32,37,1,1526,10.51
"2015-08-07 19:01:08",0.572,32,37,1,1530,10.93
"2015-08-07 19:01:38",0,32,37,1,1526,5.85
"2015-08-07 19:02:08",0,32,37,1,1530,13.4
"2015-08-07 19:02:38",0,32,37,1,1530,3.95
"2015-08-07 19:03:08",0,32,37,1,1538,4.3
"2015-08-07 19:03:38",0,32,37,1,1534,6.31
"2015-08-07 19:04:09",0,33,37,1,1538,9.13
"2015-08-07 19:04:39",0,33,37,1,1542,7.65
"2015-08-07 19:05:09",0,33,37,1,1546,5.15
"2015-08-07 19:05:39",0,33,37,1,1550,15.31
"2015-08-07 19:06:09",0,32,38,1,1550,6.35
"2015-08-07 19:06:39",0,32,38,1,1554,10.4
"2015-08-07 19:07:09",0,32,38,13,1550,10.76
"2015-08-07 19:07:39",0,32,38,13,1554,17.56
"2015-08-07 19:08:09",0,32,38,12,1558,13.61
"2015-08-07 19:08:40",0,32,38,10,1558,4.19
"2015-08-07 19:09:10",0,32,38,10,1558,10.93
"2015-08-07 19:09:40",0,32,38,10,1558,16.79
"2015-08-07 19:10:10",0,32,38,9,1552,10.61
"2015-08-07 19:10:40",0,32,38,9,1562,11.28
"2015-08-07 19:11:10",0,32,38,9,1562,9.87
"2015-08-07 19:11:40",0,32,38,9,1565,15.02
